,State,id_country,log_S,lat_S,category,1_period,2_period,3_period,4_period,5_period,6_period,7_period,8_period,9_period,10_period,primary,secondary,tertiary,quaternary
11404,Rivera Department,198,-55.5408151,-30.900058,Nat,39,50,86,55,90,55,45,90,60,64,99,11,16,20
11405,Rivera Department,198,-55.5408151,-30.900058,Vet,86,69,44,17,48,45,91,31,46,94,25,34,54,95
11406,Rivera Department,198,-55.5408151,-30.900058,Ene,69,21,38,82,52,81,31,88,35,99,67,18,26,71
11407,Rivera Department,198,-55.5408151,-30.900058,hom,41,88,91,91,86,75,70,90,50,84,40,11,64,36
11408,Rivera Department,198,-55.5408151,-30.900058,Tra,49,80,70,71,89,57,26,81,75,18,65,92,25,38
11409,Rivera Department,198,-55.5408151,-30.900058,Una,40,33,68,79,45,50,45,30,72,53,40,99,47,88
11410,Rocha Department,198,-54.0,-34.0,Ayu,10,93,82,40,62,92,12,26,30,49,60,53,77,30
11411,Rocha Department,198,-54.0,-34.0,Chi,52,79,63,62,39,77,41,85,19,48,55,62,74,85
11412,Rocha Department,198,-54.0,-34.0,Den,56,17,38,41,23,81,75,73,92,69,70,80,18,58
11413,Rocha Department,198,-54.0,-34.0,Allo,32,98,66,83,26,73,40,76,54,12,24,49,50,89
11414,Rocha Department,198,-54.0,-34.0,Nat,85,26,40,64,56,12,91,11,34,31,32,71,56,50
11415,Rocha Department,198,-54.0,-34.0,Vet,77,61,89,65,78,77,53,63,59,11,46,64,61,80
11416,Rocha Department,198,-54.0,-34.0,Ene,52,47,65,33,69,47,29,42,21,96,89,42,71,30
11417,Rocha Department,198,-54.0,-34.0,hom,22,15,79,11,30,91,79,71,58,31,13,23,29,99
11418,Rocha Department,198,-54.0,-34.0,Tra,16,45,73,32,64,16,88,29,76,89,63,14,50,22
11419,Rocha Department,198,-54.0,-34.0,Una,34,18,48,69,68,90,45,21,54,30,19,73,34,11
11420,Salto Department,198,-47.2913682,-23.1989983,Ayu,33,49,48,24,54,87,79,40,79,79,22,92,30,84
11421,Salto Department,198,-47.2913682,-23.1989983,Chi,14,33,74,46,11,37,45,23,60,36,46,56,23,13
11422,Salto Department,198,-47.2913682,-23.1989983,Den,27,15,56,13,58,91,91,47,32,11,69,24,88,86
11423,Salto Department,198,-47.2913682,-23.1989983,Allo,77,40,35,66,71,16,29,26,71,67,46,55,28,12
11424,Salto Department,198,-47.2913682,-23.1989983,Nat,87,47,12,41,89,85,79,80,19,15,31,14,36,93
11425,Salto Department,198,-47.2913682,-23.1989983,Vet,46,55,89,20,42,10,90,81,88,41,48,33,59,54
11426,Salto Department,198,-47.2913682,-23.1989983,Ene,61,76,53,38,96,45,15,92,41,58,47,29,21,62
11427,Salto Department,198,-47.2913682,-23.1989983,hom,40,20,68,64,97,71,47,20,53,59,50,57,78,81
11428,Salto Department,198,-47.2913682,-23.1989983,Tra,66,67,10,42,93,67,80,21,47,86,54,68,10,67
11429,Salto Department,198,-47.2913682,-23.1989983,Una,52,81,91,17,60,19,18,62,93,66,97,79,63,82
11430,San Jose Department,198,-56.7138662,-34.3396765,Ayu,98,70,57,96,59,42,67,16,41,98,18,64,19,62
11431,San Jose Department,198,-56.7138662,-34.3396765,Chi,28,36,55,92,96,91,25,72,47,16,69,86,56,31
11432,San Jose Department,198,-56.7138662,-34.3396765,Den,44,75,68,52,54,88,70,50,36,88,72,23,41,75
11433,San Jose Department,198,-56.7138662,-34.3396765,Allo,20,23,71,14,10,69,76,11,34,64,87,20,53,12
11434,San Jose Department,198,-56.7138662,-34.3396765,Nat,34,13,27,53,12,41,76,63,89,72,33,76,90,42
11435,San Jose Department,198,-56.7138662,-34.3396765,Vet,41,72,41,12,11,81,72,80,26,91,51,24,70,10
11436,San Jose Department,198,-56.7138662,-34.3396765,Ene,57,29,52,46,68,71,90,42,73,98,68,98,61,48
11437,San Jose Department,198,-56.7138662,-34.3396765,hom,62,51,37,13,60,37,70,84,43,49,43,69,61,74
11438,San Jose Department,198,-56.7138662,-34.3396765,Tra,60,15,20,28,85,66,24,63,10,44,73,92,95,63
11439,San Jose Department,198,-56.7138662,-34.3396765,Una,78,68,71,93,19,54,58,92,13,95,22,79,13,81
11440,Tacuarembo Department,198,-55.5,-32.166667,Ayu,32,61,32,99,45,15,13,28,91,53,27,37,11,89
11441,Tacuarembo Department,198,-55.5,-32.166667,Chi,15,52,48,70,58,76,38,36,52,21,21,88,74,71
11442,Tacuarembo Department,198,-55.5,-32.166667,Den,20,78,63,99,52,43,64,12,27,51,99,18,37,52
11443,Tacuarembo Department,198,-55.5,-32.166667,Allo,40,90,97,61,94,27,93,72,96,87,28,87,63,33
11444,Tacuarembo Department,198,-55.5,-32.166667,Nat,31,35,21,25,48,66,18,23,87,86,94,98,38,22
11445,Tacuarembo Department,198,-55.5,-32.166667,Vet,32,77,57,22,51,98,93,39,22,21,47,93,48,40
11446,Tacuarembo Department,198,-55.5,-32.166667,Ene,65,43,69,44,93,61,48,49,79,12,33,37,76,39
11447,Tacuarembo Department,198,-55.5,-32.166667,hom,43,49,88,34,61,77,48,79,60,85,45,83,78,32
11448,Tacuarembo Department,198,-55.5,-32.166667,Tra,17,27,93,47,22,57,76,62,49,63,67,45,28,17
11449,Tacuarembo Department,198,-55.5,-32.166667,Una,33,64,84,20,66,29,41,16,70,41,22,37,22,38
11450,Treinta y Tres Department,198,-54.25,-33.0,Ayu,77,83,31,80,22,71,45,38,66,64,85,42,62,35
11451,Treinta y Tres Department,198,-54.25,-33.0,Chi,80,47,12,38,87,44,73,23,65,73,95,61,18,32
11452,Treinta y Tres Department,198,-54.25,-33.0,Den,83,66,71,18,69,60,41,28,64,43,50,15,56,99
11453,Treinta y Tres Department,198,-54.25,-33.0,Allo,50,60,56,66,33,72,34,12,58,66,89,66,32,42
11454,Treinta y Tres Department,198,-54.25,-33.0,Nat,49,18,10,12,75,31,27,67,65,26,68,75,44,39
11455,Treinta y Tres Department,198,-54.25,-33.0,Vet,49,37,66,62,91,27,41,60,89,80,56,20,16,46
11456,Treinta y Tres Department,198,-54.25,-33.0,Ene,15,89,86,89,63,24,61,86,70,87,25,22,71,26
11457,Treinta y Tres Department,198,-54.25,-33.0,hom,27,53,71,18,10,81,70,49,53,72,63,31,39,46
11458,Treinta y Tres Department,198,-54.25,-33.0,Tra,82,11,36,89,67,33,86,88,39,63,33,26,87,12
11459,Treinta y Tres Department,198,-54.25,-33.0,Una,71,84,96,18,78,53,71,62,15,97,17,18,76,66
11460,Andijan Region,199,72.5355339,40.7740809,Ayu,61,21,20,36,93,55,36,44,47,22,60,19,67,49
11461,Andijan Region,199,72.5355339,40.7740809,Chi,21,83,26,76,12,49,73,21,54,19,62,94,70,20
11462,Andijan Region,199,72.5355339,40.7740809,Den,47,82,29,94,50,17,29,57,30,58,61,96,60,45
11463,Andijan Region,199,72.5355339,40.7740809,Allo,94,57,79,26,35,99,62,19,61,32,50,52,16,61
11464,Andijan Region,199,72.5355339,40.7740809,Nat,39,42,57,66,29,81,37,78,75,36,49,97,31,60
11465,Andijan Region,199,72.5355339,40.7740809,Vet,74,26,10,27,81,89,89,36,20,13,79,75,69,91
11466,Andijan Region,199,72.5355339,40.7740809,Ene,21,65,72,60,43,72,65,29,47,94,93,61,24,23
11467,Andijan Region,199,72.5355339,40.7740809,hom,69,78,60,10,69,68,40,20,88,91,31,12,36,59
11468,Andijan Region,199,72.5355339,40.7740809,Tra,22,67,12,88,52,66,39,50,61,69,48,61,54,19
11469,Andijan Region,199,72.5355339,40.7740809,Una,31,93,52,31,71,43,18,10,51,72,66,82,61,35
11470,Bukhara Region,199,64.4231326,39.7675529,Ayu,76,98,91,47,78,56,99,93,61,47,53,71,53,22
11471,Bukhara Region,199,64.4231326,39.7675529,Chi,34,25,11,81,74,58,14,96,58,61,64,41,59,94
11472,Bukhara Region,199,64.4231326,39.7675529,Den,63,39,34,75,49,25,61,30,55,19,72,46,66,21
11473,Bukhara Region,199,64.4231326,39.7675529,Allo,98,51,61,22,85,15,19,69,16,93,83,79,72,16
11474,Bukhara Region,199,64.4231326,39.7675529,Nat,53,30,86,14,35,71,49,82,55,68,27,62,20,66
11475,Bukhara Region,199,64.4231326,39.7675529,Vet,93,33,77,95,28,25,19,40,73,82,65,55,41,67
11476,Bukhara Region,199,64.4231326,39.7675529,Ene,65,98,71,98,60,96,50,17,13,60,16,69,18,99
11477,Bukhara Region,199,64.4231326,39.7675529,hom,33,81,60,46,15,73,61,59,13,94,15,51,40,95
11478,Bukhara Region,199,64.4231326,39.7675529,Tra,16,52,76,55,55,70,77,36,87,14,34,59,79,56
11479,Bukhara Region,199,64.4231326,39.7675529,Una,22,46,99,29,93,80,89,72,44,13,20,85,26,69
11480,Namangan Region,199,71.2611952,41.0036287,Ayu,72,42,13,98,64,71,58,34,97,99,77,26,71,79
11481,Namangan Region,199,71.2611952,41.0036287,Chi,55,20,82,29,88,69,22,97,89,10,16,60,76,47
11482,Namangan Region,199,71.2611952,41.0036287,Den,94,51,77,84,78,17,79,87,90,77,79,99,23,69
11483,Namangan Region,199,71.2611952,41.0036287,Allo,21,85,29,68,14,73,53,29,84,20,50,41,23,79
11484,Namangan Region,199,71.2611952,41.0036287,Nat,49,98,56,36,62,14,95,55,68,20,54,85,99,79
11485,Namangan Region,199,71.2611952,41.0036287,Vet,40,82,45,10,60,70,63,74,27,92,52,98,44,90
11486,Namangan Region,199,71.2611952,41.0036287,Ene,61,40,24,85,87,54,29,47,83,23,52,20,76,79
11487,Namangan Region,199,71.2611952,41.0036287,hom,29,89,33,31,91,62,22,81,64,40,11,13,51,73
11488,Namangan Region,199,71.2611952,41.0036287,Tra,88,82,54,39,53,77,91,78,51,79,67,53,24,97
11489,Namangan Region,199,71.2611952,41.0036287,Una,91,21,35,15,27,41,59,20,23,26,49,61,76,62
11490,Samarqand Region,199,66.94416098427573,39.6634028,Ayu,17,66,25,89,13,47,39,24,49,67,27,58,64,37
11491,Samarqand Region,199,66.94416098427573,39.6634028,Chi,98,64,71,60,14,46,30,65,87,83,44,87,62,60
11492,Samarqand Region,199,66.94416098427573,39.6634028,Den,29,47,86,83,82,77,16,41,75,29,96,45,98,20
11493,Samarqand Region,199,66.94416098427573,39.6634028,Allo,84,44,14,28,75,96,47,64,81,22,73,66,78,56
11494,Samarqand Region,199,66.94416098427573,39.6634028,Nat,43,44,94,73,68,16,58,31,29,80,50,66,26,84
11495,Samarqand Region,199,66.94416098427573,39.6634028,Vet,77,57,64,60,27,58,41,25,45,73,11,99,43,63
11496,Samarqand Region,199,66.94416098427573,39.6634028,Ene,33,18,42,65,81,30,39,25,96,29,71,84,29,48
11497,Samarqand Region,199,66.94416098427573,39.6634028,hom,67,45,30,68,31,29,31,63,34,50,75,96,25,37
11498,Samarqand Region,199,66.94416098427573,39.6634028,Tra,41,15,92,84,49,98,34,33,89,43,23,80,77,53
11499,Samarqand Region,199,66.94416098427573,39.6634028,Una,24,21,91,72,14,46,53,54,18,36,92,83,59,88
11500,Tashkent,199,69.2787079,41.3123363,Ayu,36,27,29,66,84,61,76,35,79,12,38,49,57,28
11501,Tashkent,199,69.2787079,41.3123363,Chi,31,43,47,18,26,37,32,89,21,29,91,66,81,93
11502,Tashkent,199,69.2787079,41.3123363,Den,26,13,20,34,71,59,61,17,84,73,88,89,74,91
11503,Tashkent,199,69.2787079,41.3123363,Allo,74,92,85,88,63,27,19,77,46,58,82,49,91,60
11504,Tashkent,199,69.2787079,41.3123363,Nat,60,15,62,77,23,54,22,25,97,79,88,51,83,14
11505,Tashkent,199,69.2787079,41.3123363,Vet,85,28,70,57,33,16,16,43,19,57,66,56,36,39
11506,Tashkent,199,69.2787079,41.3123363,Ene,80,50,72,97,32,82,92,62,92,86,79,12,65,47
11507,Tashkent,199,69.2787079,41.3123363,hom,39,16,79,10,19,26,99,77,51,51,46,19,66,73
11508,Tashkent,199,69.2787079,41.3123363,Tra,42,75,21,63,89,45,19,28,48,88,39,40,76,63
11509,Tashkent,199,69.2787079,41.3123363,Una,76,40,95,41,27,30,78,67,92,45,77,32,82,54
11510,Shefa,200,168.3150163,-17.7414972,Ayu,33,51,70,45,19,40,20,46,86,35,59,68,22,29
11511,Shefa,200,168.3150163,-17.7414972,Chi,28,46,23,32,32,13,61,97,86,53,51,41,99,45
11512,Shefa,200,168.3150163,-17.7414972,Den,85,62,63,46,50,16,37,75,95,33,55,37,85,96
11513,Shefa,200,168.3150163,-17.7414972,Allo,81,56,29,55,17,81,78,18,84,75,55,52,87,56
11514,Shefa,200,168.3150163,-17.7414972,Nat,85,24,76,92,79,51,79,48,27,94,23,66,76,68
11515,Shefa,200,168.3150163,-17.7414972,Vet,94,96,76,47,12,45,50,24,21,10,39,54,58,25
11516,Shefa,200,168.3150163,-17.7414972,Ene,64,85,48,96,62,55,19,85,34,22,15,34,90,71
11517,Shefa,200,168.3150163,-17.7414972,hom,87,61,15,30,91,84,49,29,23,62,59,16,13,87
11518,Shefa,200,168.3150163,-17.7414972,Tra,42,80,86,81,45,24,24,97,90,53,94,81,19,85
11519,Shefa,200,168.3150163,-17.7414972,Una,50,26,56,21,71,10,67,87,38,81,15,52,50,73
11520,Anzoategui,201,-64.466834,9.432191,Ayu,93,95,95,88,35,12,78,68,69,32,39,44,28,42
11521,Anzoategui,201,-64.466834,9.432191,Chi,16,55,38,71,28,94,85,84,83,79,78,93,80,45
11522,Anzoategui,201,-64.466834,9.432191,Den,15,88,94,49,67,67,63,31,17,70,73,97,79,22
11523,Anzoategui,201,-64.466834,9.432191,Allo,87,13,70,97,85,22,73,44,81,87,11,45,31,65
11524,Anzoategui,201,-64.466834,9.432191,Nat,26,78,84,82,67,41,99,42,22,89,51,71,79,92
11525,Anzoategui,201,-64.466834,9.432191,Vet,60,78,38,56,51,49,29,68,95,26,82,73,10,83
11526,Anzoategui,201,-64.466834,9.432191,Ene,34,56,87,60,28,62,32,43,39,20,14,91,84,82
11527,Anzoategui,201,-64.466834,9.432191,hom,32,59,27,49,13,72,11,72,75,62,92,30,52,13
11528,Anzoategui,201,-64.466834,9.432191,Tra,34,91,83,57,83,71,18,39,77,46,44,14,62,45
11529,Anzoategui,201,-64.466834,9.432191,Una,66,82,76,23,12,13,48,50,31,37,12,20,76,68
11530,Aragua,201,-67.5890216,10.2375144,Ayu,21,81,40,52,35,42,84,28,11,99,73,85,34,40
11531,Aragua,201,-67.5890216,10.2375144,Chi,12,38,28,42,41,40,81,36,92,82,95,51,27,14
11532,Aragua,201,-67.5890216,10.2375144,Den,83,41,34,36,44,76,19,91,98,42,54,34,87,73
11533,Aragua,201,-67.5890216,10.2375144,Allo,95,60,95,50,86,63,56,33,80,87,33,57,59,90
11534,Aragua,201,-67.5890216,10.2375144,Nat,27,93,31,61,14,69,52,10,97,37,24,71,30,64
11535,Aragua,201,-67.5890216,10.2375144,Vet,52,60,66,13,11,54,67,68,53,61,74,59,36,84
11536,Aragua,201,-67.5890216,10.2375144,Ene,71,58,70,65,52,67,49,61,19,60,83,46,55,37
11537,Aragua,201,-67.5890216,10.2375144,hom,41,59,95,32,84,52,66,14,58,21,63,90,97,79
11538,Aragua,201,-67.5890216,10.2375144,Tra,38,75,82,62,44,19,90,16,79,26,51,32,32,31
11539,Aragua,201,-67.5890216,10.2375144,Una,41,57,80,27,21,90,94,50,42,62,56,96,95,54
11540,Barinas,201,-69.97577171352697,8.17439185,Ayu,60,44,12,96,23,26,65,58,65,99,54,98,87,37
11541,Barinas,201,-69.97577171352697,8.17439185,Chi,68,69,59,31,24,22,38,56,22,74,32,51,77,37
11542,Barinas,201,-69.97577171352697,8.17439185,Den,51,67,78,58,11,59,33,36,27,12,62,66,83,95
11543,Barinas,201,-69.97577171352697,8.17439185,Allo,15,21,81,47,36,32,54,14,84,16,77,13,24,44
11544,Barinas,201,-69.97577171352697,8.17439185,Nat,98,53,76,49,30,29,20,45,42,55,33,60,69,71
11545,Barinas,201,-69.97577171352697,8.17439185,Vet,84,34,40,69,36,47,99,93,70,75,82,86,31,88
11546,Barinas,201,-69.97577171352697,8.17439185,Ene,75,35,48,47,75,54,34,30,18,26,83,17,31,54
11547,Barinas,201,-69.97577171352697,8.17439185,hom,38,51,88,85,71,20,37,45,73,79,83,81,70,75
11548,Barinas,201,-69.97577171352697,8.17439185,Tra,46,42,64,83,40,23,36,29,25,39,34,16,55,78
11549,Barinas,201,-69.97577171352697,8.17439185,Una,70,26,21,42,21,13,52,99,21,60,82,77,75,73
11550,Carabobo,201,-47.50602896666667,22.7490402,Ayu,83,82,71,14,27,99,73,12,14,27,89,62,45,50
11551,Carabobo,201,-47.50602896666667,22.7490402,Chi,41,87,16,29,40,33,99,27,51,97,47,11,88,16
11552,Carabobo,201,-47.50602896666667,22.7490402,Den,46,33,85,86,69,14,78,17,76,52,36,71,42,71
11553,Carabobo,201,-47.50602896666667,22.7490402,Allo,69,77,48,22,84,82,28,88,57,15,32,59,32,70
11554,Carabobo,201,-47.50602896666667,22.7490402,Nat,52,52,31,50,93,81,59,23,68,35,87,16,72,57
11555,Carabobo,201,-47.50602896666667,22.7490402,Vet,43,61,16,61,57,58,36,68,22,81,44,69,46,80
11556,Carabobo,201,-47.50602896666667,22.7490402,Ene,45,20,59,14,18,21,73,98,42,94,56,26,68,14
11557,Carabobo,201,-47.50602896666667,22.7490402,hom,33,38,90,47,88,33,65,64,27,38,23,84,58,80
11558,Carabobo,201,-47.50602896666667,22.7490402,Tra,57,30,73,95,27,94,50,46,81,17,24,40,63,99
11559,Carabobo,201,-47.50602896666667,22.7490402,Una,52,49,20,80,61,63,88,99,76,49,71,71,89,63
11560,Guarico,201,-66.6817135,9.56456945,Ayu,45,59,48,77,86,59,80,20,95,93,83,94,62,73
11561,Guarico,201,-66.6817135,9.56456945,Chi,54,56,71,13,33,58,65,45,54,21,91,55,79,83
11562,Guarico,201,-66.6817135,9.56456945,Den,87,89,51,96,40,53,46,31,91,24,17,58,65,64
11563,Guarico,201,-66.6817135,9.56456945,Allo,10,10,28,57,46,47,37,46,22,69,20,89,53,17
11564,Guarico,201,-66.6817135,9.56456945,Nat,54,67,66,37,39,48,95,76,53,15,23,73,46,65
11565,Guarico,201,-66.6817135,9.56456945,Vet,33,87,14,99,72,73,37,19,39,39,17,44,36,49
11566,Guarico,201,-66.6817135,9.56456945,Ene,55,13,30,55,58,63,82,42,95,63,84,75,95,35
11567,Guarico,201,-66.6817135,9.56456945,hom,36,93,96,77,98,80,69,19,38,65,89,74,30,74
11568,Guarico,201,-66.6817135,9.56456945,Tra,73,73,36,75,68,42,50,49,66,73,61,88,89,83
11569,Guarico,201,-66.6817135,9.56456945,Una,57,14,70,46,26,96,68,96,39,92,79,28,90,75
11570,Lara,201,-69.6975388,10.1234857,Ayu,14,57,93,18,96,42,95,50,34,18,35,47,91,25
11571,Lara,201,-69.6975388,10.1234857,Chi,12,43,67,60,10,68,80,27,66,71,61,94,22,92
11572,Lara,201,-69.6975388,10.1234857,Den,64,26,94,66,11,87,37,55,32,12,54,15,72,87
11573,Lara,201,-69.6975388,10.1234857,Allo,15,73,63,22,56,11,90,80,79,17,38,44,47,71
11574,Lara,201,-69.6975388,10.1234857,Nat,27,26,52,93,98,76,79,80,39,96,95,37,85,36
11575,Lara,201,-69.6975388,10.1234857,Vet,68,47,62,90,61,83,43,81,90,27,88,19,57,17
11576,Lara,201,-69.6975388,10.1234857,Ene,57,66,96,83,33,89,99,16,12,85,17,43,66,56
11577,Lara,201,-69.6975388,10.1234857,hom,26,29,15,99,84,15,47,97,13,23,56,51,88,11
11578,Lara,201,-69.6975388,10.1234857,Tra,70,96,36,26,48,90,90,17,91,57,66,60,75,74
11579,Lara,201,-69.6975388,10.1234857,Una,98,81,80,77,66,17,97,68,99,59,90,32,48,77
11580,Miranda,201,-44.92394049999999,9.855060133333334,Ayu,19,88,12,17,30,75,57,71,95,85,35,46,98,73
11581,Miranda,201,-44.92394049999999,9.855060133333334,Chi,37,50,96,60,94,83,90,42,72,37,39,85,13,93
11582,Miranda,201,-44.92394049999999,9.855060133333334,Den,72,71,30,48,50,26,69,23,17,55,40,40,96,59
11583,Miranda,201,-44.92394049999999,9.855060133333334,Allo,74,44,79,83,99,98,51,51,49,98,17,62,98,62
11584,Miranda,201,-44.92394049999999,9.855060133333334,Nat,55,14,59,97,55,85,12,75,34,10,17,15,47,32
11585,Miranda,201,-44.92394049999999,9.855060133333334,Vet,44,42,88,84,52,39,54,45,66,42,28,33,59,67
11586,Miranda,201,-44.92394049999999,9.855060133333334,Ene,24,86,45,10,24,26,77,57,93,26,83,78,25,42
11587,Miranda,201,-44.92394049999999,9.855060133333334,hom,42,27,82,65,20,83,46,41,57,15,82,29,52,82
11588,Miranda,201,-44.92394049999999,9.855060133333334,Tra,22,46,79,14,51,12,28,47,24,13,74,66,24,53
11589,Miranda,201,-44.92394049999999,9.855060133333334,Una,37,63,62,23,38,27,87,75,90,58,51,76,19,54
11590,Nueva Esparta,201,-79.2585248,-3.2110864,Ayu,92,24,55,39,39,78,25,23,28,48,14,84,13,77
11591,Nueva Esparta,201,-79.2585248,-3.2110864,Chi,65,41,62,23,12,75,25,26,90,79,10,25,83,28
11592,Nueva Esparta,201,-79.2585248,-3.2110864,Den,72,50,53,89,90,31,45,85,27,79,11,88,44,56
11593,Nueva Esparta,201,-79.2585248,-3.2110864,Allo,68,87,49,76,21,37,43,74,64,53,69,24,18,83
11594,Nueva Esparta,201,-79.2585248,-3.2110864,Nat,76,91,70,54,71,97,45,35,98,62,75,18,72,93
11595,Nueva Esparta,201,-79.2585248,-3.2110864,Vet,54,57,11,10,22,82,20,38,36,19,66,97,43,96
11596,Nueva Esparta,201,-79.2585248,-3.2110864,Ene,39,95,78,68,79,70,13,28,44,35,32,32,80,30
11597,Nueva Esparta,201,-79.2585248,-3.2110864,hom,62,94,96,96,73,25,97,25,59,62,96,48,63,43
11598,Nueva Esparta,201,-79.2585248,-3.2110864,Tra,71,13,39,21,44,74,88,49,24,56,28,87,13,12
11599,Nueva Esparta,201,-79.2585248,-3.2110864,Una,79,12,34,48,55,54,44,14,53,39,41,27,18,90
11600,Sucre,201,-63.2542332,10.6493808,Ayu,80,20,92,87,61,10,99,30,77,85,27,60,47,40
11601,Sucre,201,-63.2542332,10.6493808,Chi,57,63,27,48,55,20,82,40,60,88,21,85,33,86
11602,Sucre,201,-63.2542332,10.6493808,Den,55,82,74,31,40,20,87,37,25,30,35,23,43,97
11603,Sucre,201,-63.2542332,10.6493808,Allo,77,17,78,96,89,62,89,53,94,53,46,38,33,68
11604,Sucre,201,-63.2542332,10.6493808,Nat,11,36,91,24,10,81,11,80,80,72,28,89,50,20
11605,Sucre,201,-63.2542332,10.6493808,Vet,58,71,35,42,98,90,49,32,36,93,11,65,52,71
11606,Sucre,201,-63.2542332,10.6493808,Ene,15,45,86,26,21,28,49,39,64,79,41,17,62,62
11607,Sucre,201,-63.2542332,10.6493808,hom,87,85,61,89,17,30,99,22,35,87,10,49,51,75
11608,Sucre,201,-63.2542332,10.6493808,Tra,27,90,18,17,84,10,82,12,89,13,91,24,34,47
11609,Sucre,201,-63.2542332,10.6493808,Una,81,60,12,69,43,46,36,56,83,17,83,32,22,84
11610,Tachira,201,-47.027322700000006,22.6578657,Ayu,96,43,60,26,15,85,59,28,27,98,69,90,73,24
11611,Tachira,201,-47.027322700000006,22.6578657,Chi,35,48,53,57,69,41,86,27,34,45,63,11,75,25
11612,Tachira,201,-47.027322700000006,22.6578657,Den,28,57,98,92,78,55,66,67,17,92,99,17,96,10
11613,Tachira,201,-47.027322700000006,22.6578657,Allo,44,67,23,43,32,19,88,22,88,24,37,85,93,73
11614,Tachira,201,-47.027322700000006,22.6578657,Nat,15,34,28,87,61,36,57,58,32,30,98,34,32,32
11615,Tachira,201,-47.027322700000006,22.6578657,Vet,71,92,17,85,26,70,34,39,67,22,38,33,73,95
11616,Tachira,201,-47.027322700000006,22.6578657,Ene,71,27,39,59,99,80,11,35,72,34,17,78,39,43
11617,Tachira,201,-47.027322700000006,22.6578657,hom,20,88,40,39,56,20,40,26,80,57,27,95,38,65
11618,Tachira,201,-47.027322700000006,22.6578657,Tra,98,82,50,95,93,27,34,58,25,90,86,87,83,29
11619,Tachira,201,-47.027322700000006,22.6578657,Una,75,78,24,63,12,81,56,49,59,17,42,96,41,71
11620,Zulia,201,-71.6443596,10.6498095,Ayu,16,58,69,34,46,14,42,99,85,93,81,54,19,88
11621,Zulia,201,-71.6443596,10.6498095,Chi,86,66,10,35,32,30,67,82,72,56,39,45,44,31
11622,Zulia,201,-71.6443596,10.6498095,Den,64,12,43,56,22,62,66,28,14,57,27,70,93,42
11623,Zulia,201,-71.6443596,10.6498095,Allo,37,31,51,90,18,18,52,62,35,97,16,79,37,45
11624,Zulia,201,-71.6443596,10.6498095,Nat,24,72,64,65,84,25,48,91,53,47,62,67,47,96
11625,Zulia,201,-71.6443596,10.6498095,Vet,75,51,86,37,76,43,17,31,10,93,59,45,26,52
11626,Zulia,201,-71.6443596,10.6498095,Ene,75,94,72,50,87,13,74,25,76,42,88,77,51,19
11627,Zulia,201,-71.6443596,10.6498095,hom,74,88,97,84,13,95,63,58,51,63,19,66,87,78
11628,Zulia,201,-71.6443596,10.6498095,Tra,50,96,39,39,53,28,54,64,86,42,54,20,70,75
11629,Zulia,201,-71.6443596,10.6498095,Una,65,50,35,65,26,68,13,31,58,97,55,41,58,56
11630,Ha Noi,202,105.8544441,21.0294498,Ayu,55,68,87,49,75,40,23,48,22,28,12,19,28,76
11631,Ha Noi,202,105.8544441,21.0294498,Chi,10,67,43,41,18,45,42,92,37,95,46,33,43,95
11632,Ha Noi,202,105.8544441,21.0294498,Den,76,66,37,83,49,97,75,70,35,86,96,50,66,94
11633,Ha Noi,202,105.8544441,21.0294498,Allo,34,49,45,50,56,41,51,95,56,68,76,23,46,93
11634,Ha Noi,202,105.8544441,21.0294498,Nat,46,33,31,40,33,17,68,57,45,62,63,76,25,26
11635,Ha Noi,202,105.8544441,21.0294498,Vet,53,15,52,30,91,25,23,59,69,75,69,30,53,79
